sigla_uf,cod_uf,cod_mun,nom_mun, pop 
RO,11,00015,Alta Floresta D'Oeste,21558
RO,11,00023,Ariquemes,100896
RO,11,00031,Cabixi,5107
RO,11,00049,Cacoal,92202
RO,11,00056,Cerejeiras,15237
RO,11,00064,Colorado do Oeste,15747
RO,11,00072,Corumbiara,7503
RO,11,00080,Costa Marques,12633
RO,11,00098,Espigão D'Oeste,29722
RO,11,00106,Guajará-Mirim,39396
RO,11,00114,Jaru,52090
RO,11,00122,Ji-Paraná,136825
RO,11,00130,Machadinho D'Oeste,30626
RO,11,00148,Nova Brasilândia D'Oeste,17355
RO,11,00155,Ouro Preto do Oeste,36753
RO,11,00189,Pimenta Bueno,37464
RO,11,00205,Porto Velho,461748
RO,11,00254,Presidente Médici,19316
RO,11,00262,Rio Crespo,3476
RO,11,00288,Rolim de Moura,57180
RO,11,00296,Santa Luzia D'Oeste,7394
RO,11,00304,Vilhena,95599
RO,11,00320,São Miguel do Guaporé,21612
RO,11,00338,Nova Mamoré,25452
RO,11,00346,Alvorada D'Oeste,13092
RO,11,00379,Alto Alegre dos Parecis,13023
RO,11,00403,Alto Paraíso,17140
RO,11,00452,Buritis,28178
RO,11,00502,Novo Horizonte do Oeste,7653
RO,11,00601,Cacaulândia,4157
RO,11,00700,Campo Novo de Rondônia,8840
RO,11,00809,Candeias do Jamari,22564
RO,11,00908,Castanheiras,3269
RO,11,00924,Chupinguaia,9351
RO,11,00940,Cujubim,14338
RO,11,01005,Governador Jorge Teixeira,8012
RO,11,01104,Itapuã do Oeste,9465
RO,11,01203,Ministro Andreazza,6440
RO,11,01302,Mirante da Serra,9200
RO,11,01401,Monte Negro,11966
RO,11,01435,Nova União,6194
RO,11,01450,Parecis,3953
RO,11,01468,Pimenteiras do Oeste,2180
RO,11,01476,Primavera de Rondônia,3071
RO,11,01484,São Felipe D'Oeste,5259
RO,11,01492,São Francisco do Guaporé,16302
RO,11,01500,Seringueiras,11183
RO,11,01559,Teixeirópolis,4284
RO,11,01609,Theobroma,9253
RO,11,01708,Urupá,10828
RO,11,01757,Vale do Anari,7806
RO,11,01807,Vale do Paraíso,6487
AC,12,00013,Acrelândia,12707
AC,12,00054,Assis Brasil,8157
AC,12,00104,Brasiléia,25786
AC,12,00138,Bujari,11962
AC,12,00179,Capixaba,9737
AC,12,00203,Cruzeiro do Sul,94345
AC,12,00252,Epitaciolândia,18697
AC,12,00302,Feijó,35035
AC,12,00328,Jordão,11105
AC,12,00336,Mâncio Lima,19172
AC,12,00344,Manoel Urbano,12246
AC,12,00351,Marechal Thaumaturgo,16825
AC,12,00385,Plácido de Castro,16313
AC,12,00393,Porto Walter,10706
AC,12,00401,Rio Branco,364368
AC,12,00427,Rodrigues Alves,16072
AC,12,00435,Santa Rosa do Purus,7672
AC,12,00450,Senador Guiomard,21658
AC,12,00500,Sena Madureira,39746
AC,12,00609,Tarauacá,43072
AC,12,00708,Xapuri,18181
AC,12,00807,Porto Acre,16218
AM,13,00029,Alvarães,15916
AM,13,00060,Amaturá,10814
AM,13,00086,Anamã,9927
AM,13,00102,Anori,17052
AM,13,00144,Apuí,21403
AM,13,00201,Atalaia do Norte,15440
AM,13,00300,Autazes,41672
AM,13,00409,Barcelos,18399
AM,13,00508,Barreirinha,30990
AM,13,00607,Benjamin Constant,37436
AM,13,00631,Beruri,20807
AM,13,00680,Boa Vista do Ramos,24018
AM,13,00706,Boca do Acre,35964
AM,13,00805,Borba,33209
AM,13,00839,Caapiranga,13851
AM,13,00904,Canutama,17362
AM,13,01001,Carauari,29176
AM,13,01100,Careiro,30819
AM,13,01159,Careiro da Várzea,19615
AM,13,01209,Coari,71130
AM,13,01308,Codajás,24071
AM,13,01407,Eirunepé,33173
AM,13,01506,Envira,17034
AM,13,01605,Fonte Boa,27692
AM,13,01654,Guajará,13809
AM,13,01704,Humaitá,59504
AM,13,01803,Ipixuna,24387
AM,13,01852,Iranduba,59767
AM,13,01902,Itacoatiara,103826
AM,13,01951,Itamarati,10783
AM,13,02009,Itapiranga,10183
AM,13,02108,Japurá,9281
AM,13,02207,Juruá,10501
AM,13,02306,Jutaí,25048
AM,13,02405,Lábrea,47003
AM,13,02504,Manacapuru,102736
AM,13,02553,Manaquiri,17333
AM,13,02603,Manaus,2054731
AM,13,02702,Manicoré,59225
AM,13,02801,Maraã,15706
AM,13,02900,Maués,61167
AM,13,03007,Nhamundá,20249
AM,13,03106,Nova Olinda do Norte,27088
AM,13,03205,Novo Airão,15819
AM,13,03304,Novo Aripuanã,24251
AM,13,03403,Parintins,96251
AM,13,03502,Pauini,20351
AM,13,03536,Presidente Figueiredo,30762
AM,13,03569,Rio Preto da Eva,24807
AM,13,03601,Santa Isabel do Rio Negro,14305
AM,13,03700,Santo Antônio do Içá,28233
AM,13,03809,São Gabriel da Cachoeira,51921
AM,13,03908,São Paulo de Olivença,32727
AM,13,03957,São Sebastião do Uatumã,11697
AM,13,04005,Silves,11572
AM,13,04062,Tabatinga,66837
AM,13,04104,Tapauá,21914
AM,13,04203,Tefé,74142
AM,13,04237,Tonantins,20180
AM,13,04260,Uarini,14597
AM,13,04302,Urucará,18582
AM,13,04401,Urucurituba,24017
RR,14,00027,Amajari,16994
RR,14,00050,Alto Alegre,23582
RR,14,00100,Boa Vista,408157
RR,14,00159,Bonfim,16169
RR,14,00175,Cantá,18030
RR,14,00209,Caracaraí,20780
RR,14,00233,Caroebe,10555
RR,14,00282,Iracema,11000
RR,14,00308,Mucajaí,17058
RR,14,00407,Normandia,15264
RR,14,00456,Pacaraima,19317
RR,14,00472,Rorainópolis,29932
RR,14,00506,São João da Baliza,8011
RR,14,00605,São Luiz,6192
RR,14,00704,Uiramutã,13764
PA,15,00107,Abaetetuba,158042
PA,15,00131,Abel Figueiredo,6119
PA,15,00206,Acará,63268
PA,15,00305,Afuá,38020
PA,15,00347,Água Azul do Norte,16672
PA,15,00404,Alenquer,86096
PA,15,00503,Almeirim,38843
PA,15,00602,Altamira,135067
PA,15,00701,Anajás,34065
PA,15,00800,Ananindeua,515745
PA,15,00859,Anapu,33566
PA,15,00909,Augusto Corrêa,43691
PA,15,00958,Aurora do Pará,32772
PA,15,01006,Aveiro,18343
PA,15,01105,Bagre,35265
PA,15,01204,Baião,51844
PA,15,01253,Bannach,3730
PA,15,01303,Barcarena,126733
PA,15,01402,Belém,1367336
PA,15,01451,Belterra,18060
PA,15,01501,Benevides,56152
PA,15,01576,Bom Jesus do Tocantins,14511
PA,15,01600,Bonito,12892
PA,15,01709,Bragança,121793
PA,15,01725,Brasil Novo,30214
PA,15,01758,Brejo Grande do Araguaia,6791
PA,15,01782,Breu Branco,40157
PA,15,01808,Breves,114628
PA,15,01907,Bujaru,27049
PA,15,01956,Cachoeira do Piriá,26510
PA,15,02004,Cachoeira do Arari,22950
PA,15,02103,Cametá,134734
PA,15,02152,Canaã dos Carajás,75433
PA,15,02202,Capanema,70321
PA,15,02301,Capitão Poço,56331
PA,15,02400,Castanhal,200003
PA,15,02509,Chaves,20630
PA,15,02608,Colares,11923
PA,15,02707,Conceição do Araguaia,44765
PA,15,02756,Concórdia do Pará,26869
PA,15,02764,Cumaru do Norte,12397
PA,15,02772,Curionópolis,19929
PA,15,02806,Curralinho,38060
PA,15,02855,Curuá,14126
PA,15,02905,Curuçá,44493
PA,15,02939,Dom Eliseu,58444
PA,15,02954,Eldorado do Carajás,30264
PA,15,03002,Faro,8728
PA,15,03044,Floresta do Araguaia,17896
PA,15,03077,Garrafão do Norte,24716
PA,15,03093,Goianésia do Pará,23806
PA,15,03101,Gurupá,31945
PA,15,03200,Igarapé-Açu,35788
PA,15,03309,Igarapé-Miri,66369
PA,15,03408,Inhangapi,10334
PA,15,03457,Ipixuna do Pará,29116
PA,15,03507,Irituia,30627
PA,15,03606,Itaituba,137170
PA,15,03705,Itupiranga,53873
PA,15,03754,Jacareacanga,24742
PA,15,03804,Jacundá,36184
PA,15,03903,Juruti,57837
PA,15,04000,Limoeiro do Ajuru,29617
PA,15,04059,Mãe do Rio,34566
PA,15,04109,Magalhães Barata,8090
PA,15,04208,Marabá,271321
PA,15,04307,Maracanã,25929
PA,15,04406,Marapanim,30867
PA,15,04422,Marituba,123890
PA,15,04455,Medicilândia,26438
PA,15,04505,Melgaço,26770
PA,15,04604,Mocajuba,27265
PA,15,04703,Moju,81364
PA,15,04752,Mojuí dos Campos,22845
PA,15,04802,Monte Alegre,59890
PA,15,04901,Muaná,60117
PA,15,04950,Nova Esperança do Piriá,21132
PA,15,04976,Nova Ipixuna,13318
PA,15,05007,Nova Timboteua,12737
PA,15,05031,Novo Progresso,33636
PA,15,05064,Novo Repartimento,60438
PA,15,05106,Óbidos,58121
PA,15,05205,Oeiras do Pará,33886
PA,15,05304,Oriximiná,76140
PA,15,05403,Ourém,17836
PA,15,05437,Ourilândia do Norte,26570
PA,15,05486,Pacajá,43527
PA,15,05494,Palestina do Pará,6872
PA,15,05502,Paragominas,104883
PA,15,05536,Parauapebas,271577
PA,15,05551,Pau D'Arco,6772
PA,15,05601,Peixe-Boi,8315
PA,15,05635,Piçarra,12794
PA,15,05650,Placas,18602
PA,15,05700,Ponta de Pedras,24913
PA,15,05809,Portel,67288
PA,15,05908,Porto de Moz,40709
PA,15,06005,Prainha,35655
PA,15,06104,Primavera,10700
PA,15,06112,Quatipuru,11534
PA,15,06138,Redenção,91227
PA,15,06161,Rio Maria,17965
PA,15,06187,Rondon do Pará,35182
PA,15,06195,Rurópolis,41975
PA,15,06203,Salinópolis,44451
PA,15,06302,Salvaterra,24701
PA,15,06351,Santa Bárbara do Pará,21089
PA,15,06401,Santa Cruz do Arari,6820
PA,15,06500,Santa Izabel do Pará,68963
PA,15,06559,Santa Luzia do Pará,20341
PA,15,06583,Santa Maria das Barreiras,17639
PA,15,06609,Santa Maria do Pará,24583
PA,15,06708,Santana do Araguaia,44526
PA,15,06807,Santarém,351220
PA,15,06906,Santarém Novo,6116
PA,15,07003,Santo Antônio do Tauá,28282
PA,15,07102,São Caetano de Odivelas,15226
PA,15,07151,São Domingos do Araguaia,20970
PA,15,07201,São Domingos do Capim,30144
PA,15,07300,São Félix do Xingu,81161
PA,15,07409,São Francisco do Pará,14912
PA,15,07458,São Geraldo do Araguaia,24243
PA,15,07466,São João da Ponta,4264
PA,15,07474,São João de Pirabas,20593
PA,15,07508,São João do Araguaia,13446
PA,15,07607,São Miguel do Guamá,52810
PA,15,07706,São Sebastião da Boa Vista,31336
PA,15,07755,Sapucaia,5295
PA,15,07805,Senador José Porfírio,22651
PA,15,07904,Soure,24183
PA,15,07953,Tailândia,84206
PA,15,07961,Terra Alta,10404
PA,15,07979,Terra Santa,18804
PA,15,08001,Tomé-Açu,76055
PA,15,08035,Tracuateua,28015
PA,15,08050,Trairão,18924
PA,15,08084,Tucumã,34812
PA,15,08100,Tucuruí,90232
PA,15,08126,Ulianópolis,56562
PA,15,08159,Uruará,48511
PA,15,08209,Vigia,49096
PA,15,08308,Viseu,58095
PA,15,08357,Vitória do Xingu,15104
PA,15,08407,Xinguara,56127
AP,16,00055,Serra do Navio,4744
AP,16,00105,Amapá,7944
AP,16,00154,Pedra Branca do Amapari,12365
AP,16,00204,Calçoene,10613
AP,16,00212,Cutias,4388
AP,16,00238,Ferreira Gomes,6689
AP,16,00253,Itaubal,5477
AP,16,00279,Laranjal do Jari,35038
AP,16,00303,Macapá,478448
AP,16,00402,Mazagão,22105
AP,16,00501,Oiapoque,27778
AP,16,00535,Porto Grande,17923
AP,16,00550,Pracuúba,3803
AP,16,00600,Santana,114995
AP,16,00709,Tartarugalzinho,10511
AP,16,00808,Vitória do Jari,11447
TO,17,00251,Abreulândia,2463
TO,17,00301,Aguiarnópolis,4787
TO,17,00350,Aliança do Tocantins,4932
TO,17,00400,Almas,9044
TO,17,00707,Alvorada,8821
TO,17,01002,Ananás,10368
TO,17,01051,Angico,3062
TO,17,01101,Aparecida do Rio Negro,4965
TO,17,01309,Aragominas,6914
TO,17,01903,Araguacema,5913
TO,17,02000,Araguaçu,8666
TO,17,02109,Araguaína,186867
TO,17,02158,Araguanã,4316
TO,17,02208,Araguatins,31719
TO,17,02307,Arapoema,5443
TO,17,02406,Arraias,10253
TO,17,02554,Augustinópolis,17471
TO,17,02703,Aurora do Tocantins,3338
TO,17,02901,Axixá do Tocantins,10267
TO,17,03008,Babaçulândia,8218
TO,17,03057,Bandeirantes do Tocantins,3548
TO,17,03073,Barra do Ouro,4643
TO,17,03107,Barrolândia,4875
TO,17,03206,Bernardo Sayão,4217
TO,17,03305,Bom Jesus do Tocantins,4087
TO,17,03602,Brasilândia do Tocantins,1947
TO,17,03701,Brejinho de Nazaré,4753
TO,17,03800,Buriti do Tocantins,10346
TO,17,03826,Cachoeirinha,1964
TO,17,03842,Campos Lindos,8661
TO,17,03867,Cariri do Tocantins,3555
TO,17,03883,Carmolândia,2203
TO,17,03891,Carrasco Bonito,3343
TO,17,03909,Caseara,4764
TO,17,04105,Centenário,2133
TO,17,04600,Chapada de Areia,1358
TO,17,05102,Chapada da Natividade,3118
TO,17,05508,Colinas do Tocantins,33967
TO,17,05557,Combinado,4751
TO,17,05607,Conceição do Tocantins,3891
TO,17,06001,Couto Magalhães,5254
TO,17,06100,Cristalândia,6331
TO,17,06258,Crixás do Tocantins,1411
TO,17,06506,Darcinópolis,6357
TO,17,07009,Dianópolis,17658
TO,17,07108,Divinópolis do Tocantins,7065
TO,17,07207,Dois Irmãos do Tocantins,6735
TO,17,07306,Dueré,4284
TO,17,07405,Esperantina,7510
TO,17,07553,Fátima,3445
TO,17,07652,Figueirópolis,5185
TO,17,07702,Filadélfia,10590
TO,17,08205,Formoso do Araguaia,20471
TO,17,08254,Tabocão,3458
TO,17,08304,Goianorte,4779
TO,17,09005,Goiatins,12798
TO,17,09302,Guaraí,26444
TO,17,09500,Gurupi,83817
TO,17,09807,Ipueiras,1597
TO,17,10508,Itacajá,6780
TO,17,10706,Itaguatins,5187
TO,17,10904,Itapiratins,3936
TO,17,11100,Itaporã do Tocantins,2407
TO,17,11506,Jaú do Tocantins,3475
TO,17,11803,Juarina,2240
TO,17,11902,Lagoa da Confusão,16117
TO,17,11951,Lagoa do Tocantins,3501
TO,17,12009,Lajeado,3652
TO,17,12157,Lavandeira,1625
TO,17,12405,Lizarda,2994
TO,17,12454,Luzinópolis,2989
TO,17,12504,Marianópolis do Tocantins,4460
TO,17,12702,Mateiros,2076
TO,17,12801,Maurilândia do Tocantins,3234
TO,17,13205,Miracema do Tocantins,19561
TO,17,13304,Miranorte,13027
TO,17,13601,Monte do Carmo,5874
TO,17,13700,Monte Santo do Tocantins,2290
TO,17,13809,Palmeiras do Tocantins,5359
TO,17,13957,Muricilândia,3722
TO,17,14203,Natividade,8643
TO,17,14302,Nazaré,4664
TO,17,14880,Nova Olinda,10353
TO,17,15002,Nova Rosalândia,3334
TO,17,15101,Novo Acordo,3828
TO,17,15150,Novo Alegre,1845
TO,17,15259,Novo Jardim,2235
TO,17,15507,Oliveira de Fátima,1172
TO,17,15705,Palmeirante,4947
TO,17,15754,Palmeirópolis,7262
TO,17,16109,Paraíso do Tocantins,51494
TO,17,16208,Paranã,10492
TO,17,16307,Pau D'Arco,4017
TO,17,16505,Pedro Afonso,14675
TO,17,16604,Peixe,9431
TO,17,16653,Pequizeiro,4893
TO,17,16703,Colméia,8476
TO,17,17008,Pindorama do Tocantins,4128
TO,17,17206,Piraquê,2278
TO,17,17503,Pium,7132
TO,17,17800,Ponte Alta do Bom Jesus,4222
TO,17,17909,Ponte Alta do Tocantins,7284
TO,17,18006,Porto Alegre do Tocantins,2869
TO,17,18204,Porto Nacional,71101
TO,17,18303,Praia Norte,8808
TO,17,18402,Presidente Kennedy,2963
TO,17,18451,Pugmil,2185
TO,17,18501,Recursolândia,3380
TO,17,18550,Riachinho,3962
TO,17,18659,Rio da Conceição,1747
TO,17,18709,Rio dos Bois,2737
TO,17,18758,Rio Sono,5600
TO,17,18808,Sampaio,4203
TO,17,18840,Sandolândia,4631
TO,17,18865,Santa Fé do Araguaia,7919
TO,17,18881,Santa Maria do Tocantins,2557
TO,17,18899,Santa Rita do Tocantins,2177
TO,17,18907,Santa Rosa do Tocantins,4701
TO,17,19004,Santa Tereza do Tocantins,2715
TO,17,20002,Santa Terezinha do Tocantins,2560
TO,17,20101,São Bento do Tocantins,5387
TO,17,20150,São Félix do Tocantins,1780
TO,17,20200,São Miguel do Tocantins,14103
TO,17,20259,São Salvador do Tocantins,2481
TO,17,20309,São Sebastião do Tocantins,4100
TO,17,20499,São Valério,4399
TO,17,20655,Silvanópolis,5126
TO,17,20804,Sítio Novo do Tocantins,10830
TO,17,20853,Sucupira,1576
TO,17,20903,Taguatinga,13986
TO,17,20937,Taipas do Tocantins,2023
TO,17,20978,Talismã,2661
TO,17,21000,Palmas,334454
TO,17,21109,Tocantínia,8518
TO,17,21208,Tocantinópolis,23847
TO,17,21257,Tupirama,1803
TO,17,21307,Tupiratins,1861
TO,17,22081,Wanderlândia,11586
TO,17,22107,Xambioá,10519
MA,21,00055,Açailândia,107263
MA,21,00105,Afonso Cunha,6144
MA,21,00154,Água Doce do Maranhão,12154
MA,21,00204,Alcântara,18446
MA,21,00303,Aldeias Altas,22549
MA,21,00402,Altamira do Maranhão,6451
MA,21,00436,Alto Alegre do Maranhão,23270
MA,21,00477,Alto Alegre do Pindaré,25673
MA,21,00501,Alto Parnaíba,11076
MA,21,00550,Amapá do Maranhão,7162
MA,21,00600,Amarante do Maranhão,36266
MA,21,00709,Anajatuba,23968
MA,21,00808,Anapurus,13795
MA,21,00832,Apicum-Açu,17533
MA,21,00873,Araguanã,11169
MA,21,00907,Araioses,38980
MA,21,00956,Arame,25646
MA,21,01004,Arari,29302
MA,21,01103,Axixá,11797
MA,21,01202,Bacabal,104352
MA,21,01251,Bacabeira,17073
MA,21,01301,Bacuri,16206
MA,21,01350,Bacurituba,5196
MA,21,01400,Balsas,100257
MA,21,01509,Barão de Grajaú,19310
MA,21,01608,Barra do Corda,84708
MA,21,01707,Barreirinhas,69312
MA,21,01731,Belágua,8504
MA,21,01772,Bela Vista do Maranhão,11911
MA,21,01806,Benedito Leite,5472
MA,21,01905,Bequimão,19572
MA,21,01939,Bernardo do Mearim,5842
MA,21,01970,Boa Vista do Gurupi,7622
MA,21,02002,Bom Jardim,32894
MA,21,02036,Bom Jesus das Selvas,28589
MA,21,02077,Bom Lugar,11675
MA,21,02101,Brejo,34116
MA,21,02150,Brejo de Areia,9224
MA,21,02200,Buriti,29693
MA,21,02309,Buriti Bravo,22427
MA,21,02325,Buriticupu,52395
MA,21,02358,Buritirana,12870
MA,21,02374,Cachoeira Grande,10227
MA,21,02408,Cajapió,10032
MA,21,02507,Cajari,16296
MA,21,02556,Campestre do Maranhão,12185
MA,21,02606,Cândido Mendes,19805
MA,21,02705,Cantanhede,17355
MA,21,02754,Capinzal do Norte,11372
MA,21,02804,Carolina,24056
MA,21,02903,Carutapera,24263
MA,21,03000,Caxias,153634
MA,21,03109,Cedral,10214
MA,21,03125,Central do Maranhão,7086
MA,21,03158,Centro do Guilherme,12384
MA,21,03174,Centro Novo do Maranhão,16254
MA,21,03208,Chapadinha,81339
MA,21,03257,Cidelândia,12857
MA,21,03307,Codó,112110
MA,21,03406,Coelho Neto,41353
MA,21,03505,Colinas,40322
MA,21,03554,Conceição do Lago-Açu,14921
MA,21,03604,Coroatá,59563
MA,21,03703,Cururupu,31662
MA,21,03752,Davinópolis,14467
MA,21,03802,Dom Pedro,23111
MA,21,03901,Duque Bacelar,10223
MA,21,04008,Esperantinópolis,18355
MA,21,04057,Estreito,33245
MA,21,04073,Feira Nova do Maranhão,8048
MA,21,04081,Fernando Falcão,10875
MA,21,04099,Formosa da Serra Negra,17758
MA,21,04107,Fortaleza dos Nogueiras,12642
MA,21,04206,Fortuna,17075
MA,21,04305,Godofredo Viana,9894
MA,21,04404,Gonçalves Dias,17432
MA,21,04503,Governador Archer,10294
MA,21,04552,Governador Edison Lobão,18375
MA,21,04602,Governador Eugênio Barros,13918
MA,21,04628,Governador Luiz Rocha,7061
MA,21,04651,Governador Newton Bello,10708
MA,21,04677,Governador Nunes Freire,22754
MA,21,04701,Graça Aranha,6012
MA,21,04800,Grajaú,73942
MA,21,04909,Guimarães,10285
MA,21,05005,Humberto de Campos,25656
MA,21,05104,Icatu,24719
MA,21,05153,Igarapé do Meio,13483
MA,21,05203,Igarapé Grande,10222
MA,21,05302,Imperatriz,273027
MA,21,05351,Itaipava do Grajaú,13847
MA,21,05401,Itapecuru Mirim,65721
MA,21,05427,Itinga do Maranhão,23904
MA,21,05450,Jatobá,8239
MA,21,05476,Jenipapo dos Vieiras,17066
MA,21,05500,João Lisboa,24609
MA,21,05609,Joselândia,14942
MA,21,05658,Junco do Maranhão,5146
MA,21,05708,Lago da Pedra,44422
MA,21,05807,Lago do Junco,9491
MA,21,05906,Lago Verde,14678
MA,21,05922,Lagoa do Mato,10583
MA,21,05948,Lago dos Rodrigues,8755
MA,21,05963,Lagoa Grande do Maranhão,11417
MA,21,05989,Lajeado Novo,7051
MA,21,06003,Lima Campos,11320
MA,21,06102,Loreto,11526
MA,21,06201,Luís Domingues,7159
MA,21,06300,Magalhães de Almeida,13747
MA,21,06326,Maracaçumé,21106
MA,21,06359,Marajá do Sena,7200
MA,21,06375,Maranhãozinho,13797
MA,21,06409,Mata Roma,16919
MA,21,06508,Matinha,21808
MA,21,06607,Matões,31954
MA,21,06631,Matões do Norte,17582
MA,21,06672,Milagres do Maranhão,8812
MA,21,06706,Mirador,20998
MA,21,06755,Miranda do Norte,20562
MA,21,06805,Mirinzal,13958
MA,21,06904,Monção,27620
MA,21,07001,Montes Altos,10286
MA,21,07100,Morros,18054
MA,21,07209,Nina Rodrigues,12477
MA,21,07258,Nova Colinas,5021
MA,21,07308,Nova Iorque,4308
MA,21,07357,Nova Olinda do Maranhão,14277
MA,21,07407,Olho d'Água das Cunhãs,17937
MA,21,07456,Olinda Nova do Maranhão,13320
MA,21,07506,Paço do Lumiar,145752
MA,21,07605,Palmeirândia,21056
MA,21,07704,Paraibano,19530
MA,21,07803,Parnarama,31179
MA,21,07902,Passagem Franca,17244
MA,21,08009,Pastos Bons,18724
MA,21,08058,Paulino Neves,17054
MA,21,08108,Paulo Ramos,20183
MA,21,08207,Pedreiras,36980
MA,21,08256,Pedro do Rosário,24260
MA,21,08306,Penalva,32436
MA,21,08405,Peri Mirim,11093
MA,21,08454,Peritoró,20471
MA,21,08504,Pindaré-Mirim,29440
MA,21,08603,Pinheiro,85054
MA,21,08702,Pio XII,21941
MA,21,08801,Pirapemas,14819
MA,21,08900,Poção de Pedras,17133
MA,21,09007,Porto Franco,23565
MA,21,09056,Porto Rico do Maranhão,5961
MA,21,09106,Presidente Dutra,45102
MA,21,09205,Presidente Juscelino,11293
MA,21,09239,Presidente Médici,4575
MA,21,09270,Presidente Sarney,17542
MA,21,09304,Presidente Vargas,9616
MA,21,09403,Primeira Cruz,13095
MA,21,09452,Raposa,31667
MA,21,09502,Riachão,22153
MA,21,09551,Ribamar Fiquene,7424
MA,21,09601,Rosário,36688
MA,21,09700,Sambaíba,5568
MA,21,09759,Santa Filomena do Maranhão,6698
MA,21,09809,Santa Helena,41221
MA,21,09908,Santa Inês,85261
MA,21,10005,Santa Luzia,57189
MA,21,10039,Santa Luzia do Paruá,23413
MA,21,10104,Santa Quitéria do Maranhão,23782
MA,21,10203,Santa Rita,35231
MA,21,10237,Santana do Maranhão,10325
MA,21,10278,Santo Amaro do Maranhão,13193
MA,21,10302,Santo Antônio dos Lopes,14298
MA,21,10401,São Benedito do Rio Preto,18306
MA,21,10500,São Bento,46307
MA,21,10609,São Bernardo,26899
MA,21,10658,São Domingos do Azeitão,7937
MA,21,10708,São Domingos do Maranhão,33837
MA,21,10807,São Félix de Balsas,4402
MA,21,10856,São Francisco do Brejão,8837
MA,21,10906,São Francisco do Maranhão,12049
MA,21,11003,São João Batista,18559
MA,21,11029,São João do Carú,12297
MA,21,11052,São João do Paraíso,9622
MA,21,11078,São João do Soter,16083
MA,21,11102,São João dos Patos,25452
MA,21,11201,São José de Ribamar,269657
MA,21,11250,São José dos Basílios,6977
MA,21,11300,São Luís,1061374
MA,21,11409,São Luís Gonzaga do Maranhão,17870
MA,21,11508,São Mateus do Maranhão,38902
MA,21,11532,São Pedro da Água Branca,14379
MA,21,11573,São Pedro dos Crentes,5764
MA,21,11607,São Raimundo das Mangabeiras,18593
MA,21,11631,São Raimundo do Doca Bezerra,5646
MA,21,11672,São Roberto,4548
MA,21,11706,São Vicente Ferrer,19446
MA,21,11722,Satubinha,8821
MA,21,11748,Senador Alexandre Costa,10087
MA,21,11763,Senador La Rocque,14688
MA,21,11789,Serrano do Maranhão,10194
MA,21,11805,Sítio Novo,16626
MA,21,11904,Sucupira do Norte,10247
MA,21,11953,Sucupira do Riachão,4966
MA,21,12001,Tasso Fragoso,8891
MA,21,12100,Timbiras,26501
MA,21,12209,Timon,175044
MA,21,12233,Trizidela do Vale,22438
MA,21,12274,Tufilândia,5502
MA,21,12308,Tuntum,34411
MA,21,12407,Turiaçu,37522
MA,21,12456,Turilândia,31875
MA,21,12506,Tutóia,53346
MA,21,12605,Urbano Santos,32792
MA,21,12704,Vargem Grande,48430
MA,21,12803,Viana,51449
MA,21,12852,Vila Nova dos Martírios,10138
MA,21,12902,Vitória do Mearim,30478
MA,21,13009,Vitorino Freire,30067
MA,21,14007,Zé Doca,40786
PI,22,00053,Acauã,6422
PI,22,00103,Agricolândia,4962
PI,22,00202,Água Branca,17642
PI,22,00251,Alagoinha do Piauí,6819
PI,22,00277,Alegrete do Piauí,4571
PI,22,00301,Alto Longá,13185
PI,22,00400,Altos,46826
PI,22,00459,Alvorada do Gurguéia,5327
PI,22,00509,Amarante,17194
PI,22,00608,Angical do Piauí,6827
PI,22,00707,Anísio de Abreu,9401
PI,22,00806,Antônio Almeida,3155
PI,22,00905,Aroazes,5369
PI,22,00954,Aroeiras do Itaim,2709
PI,22,01002,Arraial,4519
PI,22,01051,Assunção do Piauí,7467
PI,22,01101,Avelino Lopes,10806
PI,22,01150,Baixa Grande do Ribeiro,13273
PI,22,01176,Barra D'Alcântara,3998
PI,22,01200,Barras,47909
PI,22,01309,Barreiras do Piauí,3271
PI,22,01408,Barro Duro,6641
PI,22,01507,Batalha,26300
PI,22,01556,Bela Vista do Piauí,4093
PI,22,01572,Belém do Piauí,3425
PI,22,01606,Beneditinos,9803
PI,22,01705,Bertolínia,5579
PI,22,01739,Betânia do Piauí,6222
PI,22,01770,Boa Hora,6989
PI,22,01804,Bocaina,4078
PI,22,01903,Bom Jesus,28857
PI,22,01919,Bom Princípio do Piauí,5636
PI,22,01929,Bonfim do Piauí,5918
PI,22,01945,Boqueirão do Piauí,6594
PI,22,01960,Brasileira,8438
PI,22,01988,Brejo do Piauí,3899
PI,22,02000,Buriti dos Lopes,19545
PI,22,02026,Buriti dos Montes,7440
PI,22,02059,Cabeceiras do Piauí,10001
PI,22,02075,Cajazeiras do Piauí,3113
PI,22,02083,Cajueiro da Praia,7963
PI,22,02091,Caldeirão Grande do Piauí,5503
PI,22,02109,Campinas do Piauí,4948
PI,22,02117,Campo Alegre do Fidalgo,4605
PI,22,02133,Campo Grande do Piauí,6011
PI,22,02174,Campo Largo do Piauí,7422
PI,22,02208,Campo Maior,45252
PI,22,02251,Canavieira,3409
PI,22,02307,Canto do Buriti,19355
PI,22,02406,Capitão de Campos,11108
PI,22,02455,Capitão Gervásio Oliveira,3974
PI,22,02505,Caracol,10326
PI,22,02539,Caraúbas do Piauí,5626
PI,22,02554,Caridade do Piauí,5040
PI,22,02604,Castelo do Piauí,19266
